ID_Expediente,CURP,RFC,Nombre,Apellido_Paterno,Apellido_Materno,Fecha_Nacimiento,Edad,Sexo_Biologico,Estado,Latitud,Longitud,Afiliacion_Salud,Numero_Seguridad_Social,Tipo_Servicio_Ingreso,Antecedentes_Familiares_Diabetes,Antecedentes_Familiares_Hipertension,Antecedentes_Familiares_Cancer,Antecedentes_Personales_Tabaquismo,Antecedentes_Personales_Alcoholismo,Alergias_Declaradas,Clasificacion_Triage,Presion_Sistolica_mmHg,Presion_Diastolica_mmHg,Frecuencia_Cardiaca_lpm,Frecuencia_Respiratoria_rpm,Temperatura_C,Saturacion_Oxigeno_SpO2,Estatura_cm,Peso_kg,IMC,Estado_Nutricional,CIE10_Diagnostico,Diagnostico_Principal,Sintoma_Principal,Tratamiento_Farmacologico,Medico_Tratante_Cedula,Fecha_Hora_Apertura_Expediente
EXP-2026-05391,JIVC320920HPLMÁR04,JIVC320920D64,Carlos,Jiménez,Vázquez,1932-09-20,93,MASCULINO,Puebla,18.561659,-97.352491,ISSSTE,85-37-78-3026,Medicina Interna,No,No,No,No,Sí,Sulfonamidas,Verde / No Urgente,120,82,74,17,36.3,96,163.2,75.9,28.5,Sobrepeso,J00,Rinofaringitis Aguda,"Rinorrea hialina, odinofagia intensa y estornudos",Paracetamol 500mg cada 8 hrs VO + Loratadina 10mg cada 24 hrs VO,6690024,2026-01-31 13:14:04
EXP-2026-05392,MORJ820911HPLRYS08,MORJ820911H63,José Pedro,Morales,Reyes,1982-09-11,43,MASCULINO,Puebla,19.593004,-98.059718,Particular,88-90-87-8066,Urgencias,No,Sí,No,No,No,Ninguna,Verde / No Urgente,122,79,71,17,36.4,97,164.4,81.1,30.0,Obesidad,N18.4,Insuficiencia Renal Crónica Estadío 4,"Edema de miembros inferiores, astenia y oliguria",Eritropoyetina 4000 UI SC semanal + Carbonato de Calcio 500mg con comidas,7500302,2026-03-18 22:36:04
EXP-2026-05393,RAGR870121HPLMRC01,RAGR870121L66,Ricardo Jorge,Ramírez,García,1987-01-21,39,MASCULINO,Puebla,18.260144,-98.0776,ISSSTE,78-84-85-4509,Consulta General,No,No,No,Sí,No,Ninguna,Verde / No Urgente,119,78,74,14,36.5,97,164.3,59.4,22.0,Normal,J00,Rinofaringitis Aguda,"Rinorrea hialina, odinofagia intensa y estornudos",Paracetamol 500mg cada 8 hrs VO + Loratadina 10mg cada 24 hrs VO,1262378,2026-04-11 00:18:04
EXP-2026-05394,RELT780322MPLYÓR04,RELT780322J51,Teresa Gabriela,Reyes,López,1978-03-22,48,FEMENINO,Puebla,20.60907,-97.882522,IMSS,79-44-44-8946,Medicina Interna,No,No,No,Sí,No,Ninguna,Amarillo / Valorable,146,97,69,15,36.7,99,154.4,61.0,25.6,Sobrepeso,I10,Hipertensión Arterial Esencial,Cefalea holocraneal pulsátil y acúfenos,Losartán 50mg cada 12 hrs VO + Amlodipino 5mg cada 24 hrs VO,5943926,2026-05-31 10:03:04
EXP-2026-05395,MALP830515HPLRÓD02,MALP830515J66,Pedro Manuel,Martínez,López,1983-05-15,43,MASCULINO,Puebla,18.775656,-98.358964,Particular,53-28-48-6701,Medicina Interna,Sí,No,No,No,No,Ninguna,Rojo / Emergencia,119,78,109,28,36.6,88,162.5,73.6,27.9,Sobrepeso,J45.9,Asma Bronquial Exacerbada,Disnea de medianos esfuerzos y sibilancias espiratorias bilaterales,Salbutamol 2 disparos cada 4 hrs en aerosol + Budesonida inhalada,5074345,2026-03-22 12:59:04
EXP-2026-05396,MORL780531MPLRMS04,MORL780531F13,Luisa María,Morales,Ramírez,1978-05-31,48,FEMENINO,Puebla,19.676602,-96.853584,IMSS,17-16-19-2086,Consulta General,No,No,Sí,No,No,Ninguna,Naranja / Urgencia,164,94,74,16,36.4,97,153.5,77.0,32.7,Obesidad,I10,Hipertensión Arterial Esencial,Cefalea holocraneal pulsátil y acúfenos,Losartán 50mg cada 12 hrs VO + Amlodipino 5mg cada 24 hrs VO,4254569,2026-05-15 03:42:04
EXP-2026-05397,DACF600712HPLÍSR05,DACF600712C94,Fernando Jesús,Díaz,Castro,1960-07-12,66,MASCULINO,Puebla,18.461271,-97.980252,ISSSTE,79-13-94-7335,Consulta General,Sí,Sí,No,No,No,Medio de Contraste Yodado,Rojo / Emergencia,121,78,111,26,36.7,87,171.1,90.9,31.1,Obesidad,J45.9,Asma Bronquial Exacerbada,Disnea de medianos esfuerzos y sibilancias espiratorias bilaterales,Salbutamol 2 disparos cada 4 hrs en aerosol + Budesonida inhalada,3316705,2026-04-29 04:04:04
EXP-2026-05398,GARL001222HPLRYS02,GARL001222M86,Luis Manuel,García,Reyes,2000-12-22,25,MASCULINO,Puebla,18.506388,-97.835909,ISSSTE,84-90-47-2348,Pediatría,Sí,Sí,No,Sí,Sí,Ninguna,Verde / No Urgente,116,77,73,15,36.7,99,173.3,81.4,27.1,Sobrepeso,E11,Diabetes Mellitus Tipo 2,"Poliuria, polidipsia y fatiga crónica",Metformina 850mg cada 12 hrs VO + Empagliflozina 10mg al día VO,6524905,2026-04-21 18:38:04
EXP-2026-05399,MORJ900417HPLRYN09,MORJ900417W12,Juan Miguel,Morales,Reyes,1990-04-17,36,MASCULINO,Puebla,18.419049,-98.219639,ISSSTE,34-97-95-8193,Consulta General,No,Sí,No,Sí,Sí,Ninguna,Amarillo / Valorable,122,80,100,19,38.1,96,162.1,79.0,30.1,Obesidad,N39.0,Infección de Vías Urinarias,"Disuria, tenesmo vesical y dolor suprapúbico",Nitrofurantoína 100mg cada 6 hrs VO por 7 días,7591604,2026-01-19 15:48:04
EXP-2026-05400,JIGM600210HPLMÓG07,JIGM600210137,Miguel,Jiménez,Gómez,1960-02-10,66,MASCULINO,Puebla,20.001072,-98.193405,IMSS,95-49-87-7171,Medicina Interna,No,Sí,No,No,No,AINES (Aspirina/Ibuprofeno),Verde / No Urgente,116,79,71,17,36.4,99,164.1,82.2,30.5,Obesidad,E11,Diabetes Mellitus Tipo 2,"Poliuria, polidipsia y fatiga crónica",Metformina 850mg cada 12 hrs VO + Empagliflozina 10mg al día VO,3191529,2026-05-23 23:42:04
EXP-2026-05401,HEML521019MPLRRT09,HEML521019E58,Leticia Luisa,Hernández,Martínez,1952-10-19,73,FEMENINO,Puebla,20.269584,-97.838185,IMSS,62-20-32-8815,Consulta General,No,No,Sí,No,Sí,Ninguna,Verde / No Urgente,121,78,68,16,36.6,99,162.9,76.6,28.9,Sobrepeso,J00,Rinofaringitis Aguda,"Rinorrea hialina, odinofagia intensa y estornudos",Paracetamol 500mg cada 8 hrs VO + Loratadina 10mg cada 24 hrs VO,9901294,2026-07-03 13:38:04
EXP-2026-05402,FOLL030501MPLLÓS00,FOLL030501760,Luisa Margarita,Flores,López,2003-05-01,23,FEMENINO,Puebla,20.157447,-97.134417,ISSSTE,82-37-91-7176,Pediatría,Sí,No,No,Sí,No,Ninguna,Verde / No Urgente,122,81,75,16,36.7,98,155.2,61.3,25.4,Sobrepeso,E11,Diabetes Mellitus Tipo 2,"Poliuria, polidipsia y fatiga crónica",Metformina 850mg cada 12 hrs VO + Empagliflozina 10mg al día VO,5970485,2026-03-26 19:41:04
EXP-2026-05403,MODA540307HPLRÍL00,MODA540307479,Alejandro Alejandro,Morales,Díaz,1954-03-07,72,MASCULINO,Puebla,18.88492,-96.931024,IMSS,48-61-65-1874,Medicina Interna,Sí,No,No,No,Sí,Medio de Contraste Yodado,Naranja / Urgencia,172,98,71,18,36.5,96,166.4,86.6,31.3,Obesidad,I10,Hipertensión Arterial Esencial,Cefalea holocraneal pulsátil y acúfenos,Losartán 50mg cada 12 hrs VO + Amlodipino 5mg cada 24 hrs VO,7032969,2026-05-10 09:00:04
EXP-2026-05404,TOGR820313HPLRNF05,TOGR820313E61,Rafael,Torres,González,1982-03-13,44,MASCULINO,Puebla,20.022023,-97.694479,IMSS-Bienestar,62-80-12-4606,Consulta General,Sí,Sí,No,No,No,Penicilina,Verde / No Urgente,122,76,74,16,36.6,97,158.8,93.6,37.1,Obesidad,E11,Diabetes Mellitus Tipo 2,"Poliuria, polidipsia y fatiga crónica",Metformina 850mg cada 12 hrs VO + Empagliflozina 10mg al día VO,8818110,2026-02-08 19:51:04
EXP-2026-05405,VURV740511MPLÁYR03,VURV740511E57,Verónica,Vázquez,Reyes,1974-05-11,52,FEMENINO,Puebla,19.192532,-97.751811,IMSS-Bienestar,48-19-72-3419,Urgencias,Sí,No,No,No,Sí,Sulfonamidas,Verde / No Urgente,116,79,71,15,36.3,99,155.3,82.7,34.3,Obesidad,E11,Diabetes Mellitus Tipo 2,"Poliuria, polidipsia y fatiga crónica",Metformina 850mg cada 12 hrs VO + Empagliflozina 10mg al día VO,9904718,2026-02-26 08:54:04
EXP-2026-05406,JICL981017MPLMRT04,JICL981017G70,Leticia Guadalupe,Jiménez,Cruz,1998-10-17,27,FEMENINO,Puebla,20.611192,-97.512582,ISSSTE,84-21-94-6179,Medicina Interna,No,Sí,No,Sí,No,Penicilina,Amarillo / Valorable,118,80,98,21,37.6,96,144.9,45.1,21.5,Normal,N39.0,Infección de Vías Urinarias,"Disuria, tenesmo vesical y dolor suprapúbico",Nitrofurantoína 100mg cada 6 hrs VO por 7 días,7463715,2026-06-07 09:34:04
EXP-2026-05407,FOMR500919HPLLRC07,FOMR500919G62,Ricardo Manuel,Flores,Martínez,1950-09-19,75,MASCULINO,Puebla,18.151817,-97.644093,IMSS,87-37-91-3718,Pediatría,Sí,No,No,Sí,Sí,Sulfonamidas,Verde / No Urgente,120,80,72,14,36.7,97,169.1,75.6,26.4,Sobrepeso,E11,Diabetes Mellitus Tipo 2,"Poliuria, polidipsia y fatiga crónica",Metformina 850mg cada 12 hrs VO + Empagliflozina 10mg al día VO,6748693,2026-03-30 19:18:04
EXP-2026-05408,LEHS250715MPLÓRF02,LEHS250715A75,Sofia Teresa,López,Hernández,2025-07-15,1,FEMENINO,Puebla,18.681116,-97.110431,ISSSTEP,23-11-38-3793,Pediatría,No,No,Sí,No,No,Sulfonamidas,Amarillo / Valorable,118,81,103,20,38.7,97,108.5,23.3,19.8,Normal,A09,Gastroenteritis Infecciosa,"Evacuaciones líquidas recurrentes, dolor cólico y náusea",Ciprofloxacino 500mg cada 12 hrs VO por 5 días + Loperamida si aplica,9257857,2026-01-25 01:44:04
EXP-2026-05409,GUSL870908MPLTÁS08,GUSL870908444,Luisa Juana,Gutiérrez,Sánchez,1987-09-08,38,FEMENINO,Puebla,20.238628,-97.537283,ISSSTEP,71-19-72-1444,Pediatría,Sí,Sí,No,No,No,Penicilina,Naranja / Urgencia,160,108,75,17,36.5,99,149.0,56.4,25.4,Sobrepeso,I10,Hipertensión Arterial Esencial,Cefalea holocraneal pulsátil y acúfenos,Losartán 50mg cada 12 hrs VO + Amlodipino 5mg cada 24 hrs VO,9197318,2026-05-31 05:33:04
EXP-2026-05410,GOHV730203MPLNRR02,GOHV730203E36,Verónica,González,Hernández,1973-02-03,53,FEMENINO,Puebla,18.869575,-98.15129,ISSSTEP,97-20-24-1450,Consulta General,No,No,No,No,Sí,Penicilina,Amarillo / Valorable,122,79,100,21,39.1,98,159.1,70.7,27.9,Sobrepeso,N39.0,Infección de Vías Urinarias,"Disuria, tenesmo vesical y dolor suprapúbico",Nitrofurantoína 100mg cada 6 hrs VO por 7 días,6138927,2026-03-28 18:45:04
EXP-2026-05411,SEGJ920323HPLÁTS09,SEGJ920323S32,José Ricardo,Sánchez,Gutiérrez,1992-03-23,34,MASCULINO,Puebla,18.140248,-97.536567,IMSS-Bienestar,52-60-75-6573,Consulta General,Sí,No,Sí,Sí,Sí,AINES (Aspirina/Ibuprofeno),Verde / No Urgente,119,76,76,17,36.7,99,172.3,79.5,26.8,Sobrepeso,J00,Rinofaringitis Aguda,"Rinorrea hialina, odinofagia intensa y estornudos",Paracetamol 500mg cada 8 hrs VO + Loratadina 10mg cada 24 hrs VO,8953239,2026-07-15 11:57:04
EXP-2026-05412,HEGL000307MPLRTT04,HEGL000307S61,Leticia Sofia,Hernández,Gutiérrez,2000-03-07,26,FEMENINO,Puebla,18.160789,-97.535966,Particular,32-69-74-6932,Medicina Interna,Sí,Sí,No,No,No,Ninguna,Verde / No Urgente,118,81,78,15,36.4,98,159.8,87.6,34.3,Obesidad,N18.4,Insuficiencia Renal Crónica Estadío 4,"Edema de miembros inferiores, astenia y oliguria",Eritropoyetina 4000 UI SC semanal + Carbonato de Calcio 500mg con comidas,5785377,2026-02-13 09:52:04
EXP-2026-05413,RAGV960613MPLMRR00,RAGV960613Q66,Verónica Sofia,Ramírez,García,1996-06-13,30,FEMENINO,Puebla,19.647633,-98.375953,IMSS,54-95-13-9206,Consulta General,No,No,No,No,Sí,Sulfonamidas,Verde / No Urgente,118,80,71,18,36.2,99,147.1,72.7,33.6,Obesidad,E11,Diabetes Mellitus Tipo 2,"Poliuria, polidipsia y fatiga crónica",Metformina 850mg cada 12 hrs VO + Empagliflozina 10mg al día VO,3177820,2026-05-07 04:02:04
EXP-2026-05414,CARJ831031HPLSMR07,CARJ831031O11,Jorge Luis,Castro,Ramírez,1983-10-31,42,MASCULINO,Puebla,18.398925,-97.478238,Particular,63-64-18-9531,Urgencias,No,Sí,No,No,No,Penicilina,Naranja / Urgencia,164,106,75,15,36.5,96,170.8,78.8,27.0,Sobrepeso,I10,Hipertensión Arterial Esencial,Cefalea holocraneal pulsátil y acúfenos,Losartán 50mg cada 12 hrs VO + Amlodipino 5mg cada 24 hrs VO,4469806,2026-06-21 09:36:04
EXP-2026-05415,FOVT961112MPLLÁR07,FOVT961112J94,Teresa Rosa,Flores,Vázquez,1996-11-12,29,FEMENINO,Puebla,19.809412,-97.611189,IMSS,22-80-41-1176,Medicina Interna,No,Sí,No,No,No,Ninguna,Verde / No Urgente,121,79,71,16,36.2,99,151.8,64.6,28.0,Sobrepeso,J00,Rinofaringitis Aguda,"Rinorrea hialina, odinofagia intensa y estornudos",Paracetamol 500mg cada 8 hrs VO + Loratadina 10mg cada 24 hrs VO,4958429,2026-06-18 23:49:04
EXP-2026-05416,GUGL530421MPLTNT03,GUGL530421191,Leticia María,Gutiérrez,González,1953-04-21,73,FEMENINO,Puebla,18.607384,-97.982896,IMSS,67-31-15-9266,Pediatría,Sí,Sí,No,Sí,No,Medio de Contraste Yodado,Rojo / Emergencia,117,82,95,22,36.5,87,154.8,82.0,34.2,Obesidad,J45.9,Asma Bronquial Exacerbada,Disnea de medianos esfuerzos y sibilancias espiratorias bilaterales,Salbutamol 2 disparos cada 4 hrs en aerosol + Budesonida inhalada,1978647,2026-04-19 18:20:04
EXP-2026-05417,VUMR991101HPLÁRF02,VUMR991101460,Rafael Pedro,Vázquez,Morales,1999-11-01,26,MASCULINO,Puebla,19.895177,-97.251449,Particular,53-48-44-6532,Medicina Interna,No,No,No,No,No,Medio de Contraste Yodado,Verde / No Urgente,118,76,68,16,36.6,99,170.0,81.1,28.1,Sobrepeso,N18.4,Insuficiencia Renal Crónica Estadío 4,"Edema de miembros inferiores, astenia y oliguria",Eritropoyetina 4000 UI SC semanal + Carbonato de Calcio 500mg con comidas,4304346,2026-06-11 01:21:04
EXP-2026-05418,LEFR970927MPLÓLS08,LEFR970927488,Rosa Patricia,López,Flores,1997-09-27,28,FEMENINO,Puebla,18.161374,-97.519944,ISSSTE,51-19-41-6213,Pediatría,No,Sí,No,No,Sí,Penicilina,Verde / No Urgente,120,80,72,16,36.2,99,152.2,46.4,20.0,Normal,E11,Diabetes Mellitus Tipo 2,"Poliuria, polidipsia y fatiga crónica",Metformina 850mg cada 12 hrs VO + Empagliflozina 10mg al día VO,1498188,2026-02-23 02:33:04
EXP-2026-05419,ROGA500206HPLDNL09,ROGA500206N24,Alejandro,Rodríguez,González,1950-02-06,76,MASCULINO,Puebla,20.410446,-96.970239,IMSS-Bienestar,19-56-84-7179,Medicina Interna,No,Sí,No,No,Sí,Ninguna,Verde / No Urgente,116,78,69,17,36.3,99,163.9,61.1,22.7,Normal,J00,Rinofaringitis Aguda,"Rinorrea hialina, odinofagia intensa y estornudos",Paracetamol 500mg cada 8 hrs VO + Loratadina 10mg cada 24 hrs VO,5114506,2026-07-12 15:36:04
EXP-2026-05420,GAHR780729HPLRRC02,GAHR780729N26,Ricardo Luis,García,Hernández,1978-07-29,47,MASCULINO,Puebla,18.710461,-97.041201,IMSS-Bienestar,92-57-99-4473,Pediatría,Sí,No,No,No,No,AINES (Aspirina/Ibuprofeno),Verde / No Urgente,120,76,77,18,36.7,97,161.8,88.8,33.9,Obesidad,E11,Diabetes Mellitus Tipo 2,"Poliuria, polidipsia y fatiga crónica",Metformina 850mg cada 12 hrs VO + Empagliflozina 10mg al día VO,7631111,2026-06-03 03:45:04
EXP-2026-05421,ROMM701209MPLDRR00,ROMM701209I99,Margarita,Rodríguez,Martínez,1970-12-09,55,FEMENINO,Puebla,19.393659,-97.480627,IMSS-Bienestar,61-92-24-8769,Medicina Interna,No,Sí,No,Sí,Sí,Ninguna,Amarillo / Valorable,120,81,103,20,37.8,99,156.9,66.1,26.9,Sobrepeso,A09,Gastroenteritis Infecciosa,"Evacuaciones líquidas recurrentes, dolor cólico y náusea",Ciprofloxacino 500mg cada 12 hrs VO por 5 días + Loperamida si aplica,7730079,2026-03-11 13:57:04
EXP-2026-05422,GAPR720731HPLRÉF04,GAPR720731L34,Rafael,García,Pérez,1972-07-31,53,MASCULINO,Puebla,18.46505,-97.787076,ISSSTEP,63-34-30-4660,Urgencias,No,Sí,No,No,No,Ninguna,Verde / No Urgente,118,80,70,18,36.2,96,170.9,69.0,23.6,Normal,N18.4,Insuficiencia Renal Crónica Estadío 4,"Edema de miembros inferiores, astenia y oliguria",Eritropoyetina 4000 UI SC semanal + Carbonato de Calcio 500mg con comidas,9147444,2026-06-08 16:34:04
EXP-2026-05423,GUCJ970211HPLTRN05,GUCJ970211S25,Juan,Gutiérrez,Cruz,1997-02-11,29,MASCULINO,Puebla,19.19209,-97.387927,Particular,58-77-41-4974,Medicina Interna,No,Sí,No,Sí,No,AINES (Aspirina/Ibuprofeno),Amarillo / Valorable,122,76,91,20,38.3,97,161.9,62.7,23.9,Normal,N39.0,Infección de Vías Urinarias,"Disuria, tenesmo vesical y dolor suprapúbico",Nitrofurantoína 100mg cada 6 hrs VO por 7 días,9120943,2026-04-01 13:50:04
EXP-2026-05424,TOLM990811HPLRÓG05,TOLM990811650,Miguel Rafael,Torres,López,1999-08-11,26,MASCULINO,Puebla,19.06865,-97.97356,ISSSTEP,28-23-77-3428,Pediatría,No,Sí,No,No,Sí,Medio de Contraste Yodado,Amarillo / Valorable,154,93,72,14,36.2,99,166.4,72.5,26.2,Sobrepeso,I10,Hipertensión Arterial Esencial,Cefalea holocraneal pulsátil y acúfenos,Losartán 50mg cada 12 hrs VO + Amlodipino 5mg cada 24 hrs VO,3891698,2026-03-17 15:53:04
EXP-2026-05425,GORJ300227HPLNMV08,GORJ300227448,Javier Rafael,González,Ramírez,1930-02-27,96,MASCULINO,Puebla,18.449374,-96.985605,IMSS,90-33-65-8799,Consulta General,Sí,No,No,Sí,No,Penicilina,Verde / No Urgente,122,80,74,15,36.3,96,168.4,78.6,27.7,Sobrepeso,E11,Diabetes Mellitus Tipo 2,"Poliuria, polidipsia y fatiga crónica",Metformina 850mg cada 12 hrs VO + Empagliflozina 10mg al día VO,7201322,2026-04-28 08:50:04
EXP-2026-05426,GORJ460410MPLNYN01,GORJ460410N73,Juana,González,Reyes,1946-04-10,80,FEMENINO,Puebla,19.100518,-98.358459,Particular,56-55-42-6621,Pediatría,Sí,Sí,No,No,No,Penicilina,Verde / No Urgente,121,81,75,17,36.2,96,156.2,50.0,20.5,Normal,N18.4,Insuficiencia Renal Crónica Estadío 4,"Edema de miembros inferiores, astenia y oliguria",Eritropoyetina 4000 UI SC semanal + Carbonato de Calcio 500mg con comidas,3527174,2026-03-25 07:13:04
EXP-2026-05427,GATJ660607MPLRRN00,GATJ660607340,Juana,García,Torres,1966-06-07,60,FEMENINO,Puebla,18.440587,-97.988117,ISSSTE,15-65-93-6370,Consulta General,No,No,No,No,Sí,Ninguna,Naranja / Urgencia,170,95,68,16,36.5,99,158.1,50.3,20.1,Normal,I10,Hipertensión Arterial Esencial,Cefalea holocraneal pulsátil y acúfenos,Losartán 50mg cada 12 hrs VO + Amlodipino 5mg cada 24 hrs VO,5162736,2026-06-04 23:10:04
EXP-2026-05428,FOVA750121MPLLÁN02,FOVA750121W76,Ana,Flores,Vázquez,1975-01-21,51,FEMENINO,Puebla,19.528001,-97.562076,Particular,95-45-46-5322,Consulta General,No,Sí,No,No,Sí,Ninguna,Verde / No Urgente,117,81,76,17,36.5,96,146.2,62.9,29.4,Sobrepeso,E11,Diabetes Mellitus Tipo 2,"Poliuria, polidipsia y fatiga crónica",Metformina 850mg cada 12 hrs VO + Empagliflozina 10mg al día VO,1467455,2026-01-27 17:43:04
EXP-2026-05429,ROHJ840102HPLDRR05,ROHJ840102F72,Jorge Miguel,Rodríguez,Hernández,1984-01-02,42,MASCULINO,Puebla,19.295081,-98.301809,ISSSTEP,83-17-59-3669,Consulta General,Sí,Sí,No,No,Sí,Penicilina,Rojo / Emergencia,117,79,97,23,36.4,86,169.2,65.0,22.7,Normal,J45.9,Asma Bronquial Exacerbada,Disnea de medianos esfuerzos y sibilancias espiratorias bilaterales,Salbutamol 2 disparos cada 4 hrs en aerosol + Budesonida inhalada,5386311,2026-04-02 11:02:04
EXP-2026-05430,DAGT291012MPLÍRR06,DAGT291012U30,Teresa Elena,Díaz,García,1929-10-12,96,FEMENINO,Puebla,18.89949,-98.185258,IMSS-Bienestar,60-99-84-6097,Medicina Interna,No,Sí,No,No,No,Medio de Contraste Yodado,Amarillo / Valorable,118,76,109,22,38.7,99,160.3,75.4,29.3,Sobrepeso,A09,Gastroenteritis Infecciosa,"Evacuaciones líquidas recurrentes, dolor cólico y náusea",Ciprofloxacino 500mg cada 12 hrs VO por 5 días + Loperamida si aplica,5095107,2026-06-19 08:37:04
EXP-2026-05431,VUMR371128MPLÁRS08,VUMR371128V45,Rosa,Vázquez,Martínez,1937-11-28,88,FEMENINO,Puebla,20.347445,-96.976979,ISSSTE,93-62-13-6538,Consulta General,No,Sí,No,No,Sí,Ninguna,Rojo / Emergencia,119,78,108,26,36.3,86,160.7,85.7,33.2,Obesidad,J45.9,Asma Bronquial Exacerbada,Disnea de medianos esfuerzos y sibilancias espiratorias bilaterales,Salbutamol 2 disparos cada 4 hrs en aerosol + Budesonida inhalada,4602299,2026-06-04 18:28:04
EXP-2026-05432,VUGJ900316HPLÁRN01,VUGJ900316T21,Juan Javier,Vázquez,García,1990-03-16,36,MASCULINO,Puebla,18.013023,-97.492239,Particular,52-18-98-2829,Urgencias,Sí,No,No,No,No,Ninguna,Verde / No Urgente,117,80,74,18,36.6,97,163.2,82.0,30.8,Obesidad,N18.4,Insuficiencia Renal Crónica Estadío 4,"Edema de miembros inferiores, astenia y oliguria",Eritropoyetina 4000 UI SC semanal + Carbonato de Calcio 500mg con comidas,6628845,2026-01-20 20:34:04
EXP-2026-05433,JIVA920912HPLMÁL06,JIVA920912798,Alejandro Alejandro,Jiménez,Vázquez,1992-09-12,33,MASCULINO,Puebla,18.50711,-97.591865,Particular,88-45-74-8548,Pediatría,No,Sí,No,No,No,Ninguna,Verde / No Urgente,120,76,74,15,36.6,97,163.8,92.8,34.6,Obesidad,N18.4,Insuficiencia Renal Crónica Estadío 4,"Edema de miembros inferiores, astenia y oliguria",Eritropoyetina 4000 UI SC semanal + Carbonato de Calcio 500mg con comidas,7288972,2026-04-28 07:26:04
EXP-2026-05434,MAMM990909HPLRRN05,MAMM990909O23,Manuel,Martínez,Morales,1999-09-09,26,MASCULINO,Puebla,19.491794,-98.381988,IMSS,12-90-59-5087,Urgencias,No,No,No,Sí,No,Medio de Contraste Yodado,Amarillo / Valorable,120,82,100,22,39.1,98,176.6,77.3,24.8,Normal,A09,Gastroenteritis Infecciosa,"Evacuaciones líquidas recurrentes, dolor cólico y náusea",Ciprofloxacino 500mg cada 12 hrs VO por 5 días + Loperamida si aplica,7377627,2026-03-29 21:35:04
EXP-2026-05435,GOLR741216HPLNÓF05,GOLR741216C25,Rafael,González,López,1974-12-16,51,MASCULINO,Puebla,19.315816,-98.099394,Particular,62-33-28-3371,Urgencias,Sí,Sí,No,Sí,No,Sulfonamidas,Amarillo / Valorable,119,76,90,18,38.9,97,159.7,72.0,28.2,Sobrepeso,A09,Gastroenteritis Infecciosa,"Evacuaciones líquidas recurrentes, dolor cólico y náusea",Ciprofloxacino 500mg cada 12 hrs VO por 5 días + Loperamida si aplica,3201745,2026-07-04 18:43:04
EXP-2026-05436,GUSS861226MPLTÁF03,GUSS861226S99,Sofia Guadalupe,Gutiérrez,Sánchez,1986-12-26,39,FEMENINO,Puebla,19.677483,-96.857854,ISSSTE,27-90-78-6052,Urgencias,No,Sí,No,No,Sí,AINES (Aspirina/Ibuprofeno),Verde / No Urgente,122,82,73,17,36.4,97,153.1,52.3,22.3,Normal,J00,Rinofaringitis Aguda,"Rinorrea hialina, odinofagia intensa y estornudos",Paracetamol 500mg cada 8 hrs VO + Loratadina 10mg cada 24 hrs VO,9605329,2026-01-31 20:24:04
EXP-2026-05437,GUVL570223HPLTÁS09,GUVL570223C34,Luis,Gutiérrez,Vázquez,1957-02-23,69,MASCULINO,Puebla,18.65539,-97.950093,Particular,27-13-59-8225,Medicina Interna,No,No,No,Sí,No,Ninguna,Amarillo / Valorable,119,80,105,19,38.5,99,157.3,85.9,34.7,Obesidad,N39.0,Infección de Vías Urinarias,"Disuria, tenesmo vesical y dolor suprapúbico",Nitrofurantoína 100mg cada 6 hrs VO por 7 días,3414108,2026-06-09 04:32:04
EXP-2026-05438,TOMP601207HPLRRD01,TOMP601207S54,Pedro Manuel,Torres,Martínez,1960-12-07,65,MASCULINO,Puebla,20.113677,-97.224875,ISSSTEP,66-31-95-7526,Medicina Interna,Sí,No,No,No,Sí,Medio de Contraste Yodado,Rojo / Emergencia,120,79,99,28,36.2,86,166.3,78.1,28.2,Sobrepeso,J45.9,Asma Bronquial Exacerbada,Disnea de medianos esfuerzos y sibilancias espiratorias bilaterales,Salbutamol 2 disparos cada 4 hrs en aerosol + Budesonida inhalada,5749020,2026-07-08 04:48:04
EXP-2026-05439,ROCJ440607HPLDSR08,ROCJ440607J32,Jorge Juan,Rodríguez,Castro,1944-06-07,82,MASCULINO,Puebla,20.206223,-97.686291,ISSSTE,39-99-62-2756,Urgencias,Sí,Sí,No,Sí,Sí,Ninguna,Verde / No Urgente,122,80,68,14,36.7,96,167.3,57.2,20.4,Normal,E11,Diabetes Mellitus Tipo 2,"Poliuria, polidipsia y fatiga crónica",Metformina 850mg cada 12 hrs VO + Empagliflozina 10mg al día VO,9792416,2026-02-24 12:02:04
EXP-2026-05440,MAMJ600722HPLRRN08,MAMJ600722T15,Juan Miguel,Martínez,Morales,1960-07-22,66,MASCULINO,Puebla,20.46248,-98.059129,Particular,89-55-86-2323,Pediatría,Sí,No,No,No,Sí,Penicilina,Amarillo / Valorable,120,79,106,20,38.5,99,164.3,78.5,29.1,Sobrepeso,A09,Gastroenteritis Infecciosa,"Evacuaciones líquidas recurrentes, dolor cólico y náusea",Ciprofloxacino 500mg cada 12 hrs VO por 5 días + Loperamida si aplica,9940988,2026-03-14 19:23:04
